x,y,z
1,54,-1.4945642794690415e-14
1,55,0.3420201433256543
1,56,0.6427876096865273
1,57,0.8660254037844306
1,58,0.9848077530122051
1,59,0.984807753012211
1,60,0.8660254037844474
1,61,0.642787609686553
1,62,0.34202014332568587
1,63,1.862082115340565e-14
1,64,-0.34202014332565084
1,65,-0.6427876096865245
1,66,-0.8660254037844287
1,67,-0.9848077530122046
1,68,-0.9848077530122117
1,69,-0.8660254037844491
1,70,-0.6427876096865558
1,71,-0.3420201433256893
1,72,-2.2295999512120887e-14
1,73,0.3420201433256474
1,74,0.6427876096865216
1,75,0.8660254037844269
1,76,0.9848077530122039
1,77,0.9848077530122122
1,78,0.866025403784451
1,79,0.6427876096865586
1,80,0.34202014332569275
1,81,2.5971177870836123e-14
1,82,-0.34202014332564395
1,83,-0.6427876096865188
1,84,-0.866025403784425
1,85,-0.9848077530122032
1,86,-0.9848077530122129
1,87,-0.8660254037844528
1,88,-0.6427876096865615
1,89,-0.3420201433256962
1,90,-2.964635622955136e-14
1,91,0.3420201433256405
1,92,0.6427876096865159
1,93,0.8660254037844232
1,94,0.9848077530122026
1,95,0.9848077530122136
1,96,0.8660254037844547
1,97,0.6427876096865642
1,98,0.3420201433256997
1,99,3.3321534588266595e-14
2,0,0.0
2,1,0.3420201433256687
2,2,0.6427876096865393
2,3,0.8660254037844386
2,4,0.984807753012208
2,5,0.984807753012208
2,6,0.8660254037844387
2,7,0.6427876096865395
2,8,0.3420201433256689
2,9,1.2246467991473532e-16
2,10,-0.34202014332566866
2,11,-0.6427876096865393
2,12,-0.8660254037844384
2,13,-0.9848077530122079
2,14,-0.9848077530122082
2,15,-0.8660254037844395
2,16,-0.6427876096865409
2,17,-0.3420201433256711
2,18,-2.9094646189298464e-15
2,19,0.3420201433256656
2,20,0.6427876096865365
2,21,0.8660254037844366
2,22,0.9848077530122072
2,23,0.9848077530122088
2,24,0.8660254037844409
2,25,0.642787609686543
2,26,0.3420201433256737
2,27,5.696464557944958e-15
2,28,-0.342020143325663
2,29,-0.6427876096865344
2,30,-0.8660254037844352
2,31,-0.9848077530122068
2,32,-0.9848077530122094
2,33,-0.8660254037844427
2,34,-0.6427876096865459
2,35,-0.34202014332567715
2,36,-9.371642916660193e-15
2,37,0.34202014332565955
2,38,0.6427876096865315
2,39,0.8660254037844334
2,40,0.9848077530122061
2,41,0.98480775301221
2,42,0.8660254037844446
2,43,0.6427876096865487
2,44,0.3420201433256806
2,45,1.304682127537543e-14
2,46,-0.3420201433256578
2,47,-0.64278760968653
2,48,-0.8660254037844324
2,49,-0.9848077530122058
2,50,-0.9848077530122104
2,51,-0.8660254037844455
2,52,-0.6427876096865501
2,53,-0.34202014332568237
2,54,-1.4945642794690415e-14
2,55,0.3420201433256543
2,56,0.6427876096865273
2,57,0.8660254037844306
2,58,0.9848077530122051
2,59,0.984807753012211
2,60,0.8660254037844474
2,61,0.642787609686553
2,62,0.34202014332568587
2,63,1.862082115340565e-14
2,64,-0.34202014332565084
2,65,-0.6427876096865245
2,66,-0.8660254037844287
2,67,-0.9848077530122046
2,68,-0.9848077530122117
2,69,-0.8660254037844491
2,70,-0.6427876096865558
2,71,-0.3420201433256893
2,72,-2.2295999512120887e-14
2,73,0.3420201433256474
2,74,0.6427876096865216
2,75,0.8660254037844269
2,76,0.9848077530122039
2,77,0.9848077530122122
2,78,0.866025403784451
2,79,0.6427876096865586
2,80,0.34202014332569275
2,81,2.5971177870836123e-14
2,82,-0.34202014332564395
2,83,-0.6427876096865188
2,84,-0.866025403784425
2,85,-0.9848077530122032
2,86,-0.9848077530122129
2,87,-0.8660254037844528
2,88,-0.6427876096865615
2,89,-0.3420201433256962
2,90,-2.964635622955136e-14
2,91,0.3420201433256405
2,92,0.6427876096865159
2,93,0.8660254037844232
2,94,0.9848077530122026
2,95,0.9848077530122136
2,96,0.8660254037844547
2,97,0.6427876096865642
2,98,0.3420201433256997
2,99,3.3321534588266595e-14
3,0,0.0
3,1,0.3420201433256687
3,2,0.6427876096865393
3,3,0.8660254037844386
3,4,0.984807753012208
3,5,0.984807753012208
3,6,0.8660254037844387
3,7,0.6427876096865395
3,8,0.3420201433256689
3,9,1.2246467991473532e-16
3,10,-0.34202014332566866
3,11,-0.6427876096865393
3,12,-0.8660254037844384
3,13,-0.9848077530122079
3,14,-0.9848077530122082
3,15,-0.8660254037844395
3,16,-0.6427876096865409
3,17,-0.3420201433256711
3,18,-2.9094646189298464e-15
3,19,0.3420201433256656
3,20,0.6427876096865365
3,21,0.8660254037844366
3,22,0.9848077530122072
3,23,0.9848077530122088
3,24,0.8660254037844409
3,25,0.642787609686543
3,26,0.3420201433256737
3,27,5.696464557944958e-15
3,28,-0.342020143325663
3,29,-0.6427876096865344
3,30,-0.8660254037844352
3,31,-0.9848077530122068
3,32,-0.9848077530122094
3,33,-0.8660254037844427
3,34,-0.6427876096865459
3,35,-0.34202014332567715
3,36,-9.371642916660193e-15
3,37,0.34202014332565955
3,38,0.6427876096865315
3,39,0.8660254037844334
3,40,0.9848077530122061
3,41,0.98480775301221
3,42,0.8660254037844446
3,43,0.6427876096865487
3,44,0.3420201433256806
3,45,1.304682127537543e-14
3,46,-0.3420201433256578
3,47,-0.64278760968653
3,48,-0.8660254037844324
3,49,-0.9848077530122058
3,50,-0.9848077530122104
3,51,-0.8660254037844455
3,52,-0.6427876096865501
3,53,-0.34202014332568237
3,54,-1.4945642794690415e-14
3,55,0.3420201433256543
3,56,0.6427876096865273
3,57,0.8660254037844306
3,58,0.9848077530122051
3,59,0.984807753012211
3,60,0.8660254037844474
3,61,0.642787609686553
3,62,0.34202014332568587
3,63,1.862082115340565e-14
3,64,-0.34202014332565084
3,65,-0.6427876096865245
3,66,-0.8660254037844287
3,67,-0.9848077530122046
3,68,-0.9848077530122117
3,69,-0.8660254037844491
3,70,-0.6427876096865558
3,71,-0.3420201433256893
3,72,-2.2295999512120887e-14
3,73,0.3420201433256474
3,74,0.6427876096865216
3,75,0.8660254037844269
3,76,0.9848077530122039
3,77,0.9848077530122122
3,78,0.866025403784451
3,79,0.6427876096865586
3,80,0.34202014332569275
3,81,2.5971177870836123e-14
3,82,-0.34202014332564395
3,83,-0.6427876096865188
3,84,-0.866025403784425
3,85,-0.9848077530122032
3,86,-0.9848077530122129
3,87,-0.8660254037844528
3,88,-0.6427876096865615
3,89,-0.3420201433256962
3,90,-2.964635622955136e-14
3,91,0.3420201433256405
3,92,0.6427876096865159
3,93,0.8660254037844232
3,94,0.9848077530122026
3,95,0.9848077530122136
3,96,0.8660254037844547
3,97,0.6427876096865642
3,98,0.3420201433256997
3,99,3.3321534588266595e-14
4,0,0.0
4,1,0.3420201433256687
4,2,0.6427876096865393
4,3,0.8660254037844386
4,4,0.984807753012208
4,5,0.984807753012208
4,6,0.8660254037844387
4,7,0.6427876096865395
4,8,0.3420201433256689
4,9,1.2246467991473532e-16
4,10,-0.34202014332566866
4,11,-0.6427876096865393
4,12,-0.8660254037844384
4,13,-0.9848077530122079
4,14,-0.9848077530122082
4,15,-0.8660254037844395
4,16,-0.6427876096865409
4,17,-0.3420201433256711
4,18,-2.9094646189298464e-15
4,19,0.3420201433256656
4,20,0.6427876096865365
4,21,0.8660254037844366
4,22,0.9848077530122072
4,23,0.9848077530122088
4,24,0.8660254037844409
4,25,0.642787609686543
4,26,0.3420201433256737
4,27,5.696464557944958e-15
4,28,-0.342020143325663
4,29,-0.6427876096865344
4,30,-0.8660254037844352
4,31,-0.9848077530122068
4,32,-0.9848077530122094
4,33,-0.8660254037844427
4,34,-0.6427876096865459
4,35,-0.34202014332567715
4,36,-9.371642916660193e-15
4,37,0.34202014332565955
4,38,0.6427876096865315
4,39,0.8660254037844334
4,40,0.9848077530122061
4,41,0.98480775301221
4,42,0.8660254037844446
4,43,0.6427876096865487
4,44,0.3420201433256806
4,45,1.304682127537543e-14
4,46,-0.3420201433256578
4,47,-0.64278760968653
4,48,-0.8660254037844324
4,49,-0.9848077530122058
4,50,-0.9848077530122104
4,51,-0.8660254037844455
4,52,-0.6427876096865501
4,53,-0.34202014332568237
4,54,-1.4945642794690415e-14
4,55,0.3420201433256543
4,56,0.6427876096865273
4,57,0.8660254037844306
4,58,0.9848077530122051
4,59,0.984807753012211
4,60,0.8660254037844474
4,61,0.642787609686553
4,62,0.34202014332568587
4,63,1.862082115340565e-14
4,64,-0.34202014332565084
4,65,-0.6427876096865245
4,66,-0.8660254037844287
4,67,-0.9848077530122046
4,68,-0.9848077530122117
4,69,-0.8660254037844491
4,70,-0.6427876096865558
4,71,-0.3420201433256893
4,72,-2.2295999512120887e-14
4,73,0.3420201433256474
4,74,0.6427876096865216
4,75,0.8660254037844269
4,76,0.9848077530122039
4,77,0.9848077530122122
4,78,0.866025403784451
4,79,0.6427876096865586
4,80,0.34202014332569275
4,81,2.5971177870836123e-14
4,82,-0.34202014332564395
4,83,-0.6427876096865188
4,84,-0.866025403784425
4,85,-0.9848077530122032
4,86,-0.9848077530122129
4,87,-0.8660254037844528
4,88,-0.6427876096865615
4,89,-0.3420201433256962
4,90,-2.964635622955136e-14
4,91,0.3420201433256405
4,92,0.6427876096865159
4,93,0.8660254037844232
4,94,0.9848077530122026
4,95,0.9848077530122136
4,96,0.8660254037844547
4,97,0.6427876096865642
4,98,0.3420201433256997
4,99,3.3321534588266595e-14
5,0,0.0
5,1,0.3420201433256687
5,2,0.6427876096865393
5,3,0.8660254037844386
5,4,0.984807753012208
5,5,0.984807753012208
5,6,0.8660254037844387
5,7,0.6427876096865395
5,8,0.3420201433256689
5,9,1.2246467991473532e-16
5,10,-0.34202014332566866
5,11,-0.6427876096865393
5,12,-0.8660254037844384
5,13,-0.9848077530122079
5,14,-0.9848077530122082
5,15,-0.8660254037844395
5,16,-0.6427876096865409
5,17,-0.3420201433256711
5,18,-2.9094646189298464e-15
5,19,0.3420201433256656
5,20,0.6427876096865365
5,21,0.8660254037844366
5,22,0.9848077530122072
5,23,0.9848077530122088
5,24,0.8660254037844409
5,25,0.642787609686543
5,26,0.3420201433256737
5,27,5.696464557944958e-15
5,28,-0.342020143325663
5,29,-0.6427876096865344
5,30,-0.8660254037844352
5,31,-0.9848077530122068
5,32,-0.9848077530122094
5,33,-0.8660254037844427
5,34,-0.6427876096865459
5,35,-0.34202014332567715
5,36,-9.371642916660193e-15
5,37,0.34202014332565955
5,38,0.6427876096865315
5,39,0.8660254037844334
5,40,0.9848077530122061
5,41,0.98480775301221
5,42,0.8660254037844446
5,43,0.6427876096865487
5,44,0.3420201433256806
5,45,1.304682127537543e-14
5,46,-0.3420201433256578
5,47,-0.64278760968653
5,48,-0.8660254037844324
5,49,-0.9848077530122058
5,50,-0.9848077530122104
5,51,-0.8660254037844455
5,52,-0.6427876096865501
5,53,-0.34202014332568237
5,54,-1.4945642794690415e-14
5,55,0.3420201433256543
5,56,0.6427876096865273
5,57,0.8660254037844306
5,58,0.9848077530122051
5,59,0.984807753012211
5,60,0.8660254037844474
5,61,0.642787609686553
5,62,0.34202014332568587
5,63,1.862082115340565e-14
5,64,-0.34202014332565084
5,65,-0.6427876096865245
5,66,-0.8660254037844287
5,67,-0.9848077530122046
5,68,-0.9848077530122117
5,69,-0.8660254037844491
5,70,-0.6427876096865558
5,71,-0.3420201433256893
5,72,-2.2295999512120887e-14
5,73,0.3420201433256474
5,74,0.6427876096865216
5,75,0.8660254037844269
5,76,0.9848077530122039
5,77,0.9848077530122122
5,78,0.866025403784451
5,79,0.6427876096865586
5,80,0.34202014332569275
5,81,2.5971177870836123e-14
5,82,-0.34202014332564395
5,83,-0.6427876096865188
5,84,-0.866025403784425
5,85,-0.9848077530122032
5,86,-0.9848077530122129
5,87,-0.8660254037844528
5,88,-0.6427876096865615
5,89,-0.3420201433256962
5,90,-2.964635622955136e-14
5,91,0.3420201433256405
5,92,0.6427876096865159
5,93,0.8660254037844232
5,94,0.9848077530122026
5,95,0.9848077530122136
5,96,0.8660254037844547
5,97,0.6427876096865642
5,98,0.3420201433256997
5,99,3.3321534588266595e-14
6,0,0.0
6,1,0.3420201433256687
6,2,0.6427876096865393
6,3,0.8660254037844386
6,4,0.984807753012208
6,5,0.984807753012208
6,6,0.8660254037844387
6,7,0.6427876096865395
6,8,0.3420201433256689
6,9,1.2246467991473532e-16
6,10,-0.34202014332566866
6,11,-0.6427876096865393
6,12,-0.8660254037844384
6,13,-0.9848077530122079
6,14,-0.9848077530122082
6,15,-0.8660254037844395
6,16,-0.6427876096865409
6,17,-0.3420201433256711
6,18,-2.9094646189298464e-15
6,19,0.3420201433256656
6,20,0.6427876096865365
6,21,0.8660254037844366
6,22,0.9848077530122072
6,23,0.9848077530122088
6,24,0.8660254037844409
6,25,0.642787609686543
6,26,0.3420201433256737
6,27,5.696464557944958e-15
6,28,-0.342020143325663
6,29,-0.6427876096865344
6,30,-0.8660254037844352
6,31,-0.9848077530122068
6,32,-0.9848077530122094
6,33,-0.8660254037844427
6,34,-0.6427876096865459
6,35,-0.34202014332567715
6,36,-9.371642916660193e-15
6,37,0.34202014332565955
6,38,0.6427876096865315
6,39,0.8660254037844334
6,40,0.9848077530122061
6,41,0.98480775301221
6,42,0.8660254037844446
6,43,0.6427876096865487
6,44,0.3420201433256806
6,45,1.304682127537543e-14
6,46,-0.3420201433256578
6,47,-0.64278760968653
6,48,-0.8660254037844324
6,49,-0.9848077530122058
6,50,-0.9848077530122104
6,51,-0.8660254037844455
6,52,-0.6427876096865501
6,53,-0.34202014332568237
6,54,-1.4945642794690415e-14
6,55,0.3420201433256543
6,56,0.6427876096865273
6,57,0.8660254037844306
6,58,0.9848077530122051
6,59,0.984807753012211
6,60,0.8660254037844474
6,61,0.642787609686553
6,62,0.34202014332568587
6,63,1.862082115340565e-14
6,64,-0.34202014332565084
6,65,-0.6427876096865245
6,66,-0.8660254037844287
6,67,-0.9848077530122046
6,68,-0.9848077530122117
6,69,-0.8660254037844491
6,70,-0.6427876096865558
6,71,-0.3420201433256893
6,72,-2.2295999512120887e-14
6,73,0.3420201433256474
6,74,0.6427876096865216
6,75,0.8660254037844269
6,76,0.9848077530122039
6,77,0.9848077530122122
6,78,0.866025403784451
6,79,0.6427876096865586
6,80,0.34202014332569275
6,81,2.5971177870836123e-14
6,82,-0.34202014332564395
6,83,-0.6427876096865188
6,84,-0.866025403784425
6,85,-0.9848077530122032
6,86,-0.9848077530122129
6,87,-0.8660254037844528
6,88,-0.6427876096865615
6,89,-0.3420201433256962
6,90,-2.964635622955136e-14
6,91,0.3420201433256405
6,92,0.6427876096865159
6,93,0.8660254037844232
6,94,0.9848077530122026
6,95,0.9848077530122136
6,96,0.8660254037844547
6,97,0.6427876096865642
6,98,0.3420201433256997
6,99,3.3321534588266595e-14
7,0,0.0
7,1,0.3420201433256687
7,2,0.6427876096865393
7,3,0.8660254037844386
7,4,0.984807753012208
7,5,0.984807753012208
7,6,0.8660254037844387
7,7,0.6427876096865395
7,8,0.3420201433256689
7,9,1.2246467991473532e-16
7,10,-0.34202014332566866
7,11,-0.6427876096865393
7,12,-0.8660254037844384
7,13,-0.9848077530122079
7,14,-0.9848077530122082
7,15,-0.8660254037844395
7,16,-0.6427876096865409
7,17,-0.3420201433256711
7,18,-2.9094646189298464e-15
7,19,0.3420201433256656
7,20,0.6427876096865365
7,21,0.8660254037844366
7,22,0.9848077530122072
7,23,0.9848077530122088
7,24,0.8660254037844409
7,25,0.642787609686543
7,26,0.3420201433256737
7,27,5.696464557944958e-15
7,28,-0.342020143325663
7,29,-0.6427876096865344
7,30,-0.8660254037844352
7,31,-0.9848077530122068
7,32,-0.9848077530122094
7,33,-0.8660254037844427
7,34,-0.6427876096865459
7,35,-0.34202014332567715
7,36,-9.371642916660193e-15
7,37,0.34202014332565955
7,38,0.6427876096865315
7,39,0.8660254037844334
7,40,0.9848077530122061
7,41,0.98480775301221
7,42,0.8660254037844446
7,43,0.6427876096865487
7,44,0.3420201433256806
7,45,1.304682127537543e-14
7,46,-0.3420201433256578
7,47,-0.64278760968653
7,48,-0.8660254037844324
7,49,-0.9848077530122058
7,50,-0.9848077530122104
7,51,-0.8660254037844455
7,52,-0.6427876096865501
7,53,-0.34202014332568237
7,54,-1.4945642794690415e-14
7,55,0.3420201433256543
7,56,0.6427876096865273
7,57,0.8660254037844306
7,58,0.9848077530122051
7,59,0.984807753012211
7,60,0.8660254037844474
7,61,0.642787609686553
7,62,0.34202014332568587
7,63,1.862082115340565e-14
7,64,-0.34202014332565084
7,65,-0.6427876096865245
7,66,-0.8660254037844287
7,67,-0.9848077530122046
7,68,-0.9848077530122117
7,69,-0.8660254037844491
7,70,-0.6427876096865558
7,71,-0.3420201433256893
7,72,-2.2295999512120887e-14
7,73,0.3420201433256474
7,74,0.6427876096865216
7,75,0.8660254037844269
7,76,0.9848077530122039
7,77,0.9848077530122122
7,78,0.866025403784451
7,79,0.6427876096865586
7,80,0.34202014332569275
7,81,2.5971177870836123e-14
7,82,-0.34202014332564395
7,83,-0.6427876096865188
7,84,-0.866025403784425
7,85,-0.9848077530122032
7,86,-0.9848077530122129
7,87,-0.8660254037844528
7,88,-0.6427876096865615
7,89,-0.3420201433256962
7,90,-2.964635622955136e-14
7,91,0.3420201433256405
7,92,0.6427876096865159
7,93,0.8660254037844232
7,94,0.9848077530122026
7,95,0.9848077530122136
7,96,0.8660254037844547
7,97,0.6427876096865642
7,98,0.3420201433256997
7,99,3.3321534588266595e-14
8,0,0.0
8,1,0.3420201433256687
8,2,0.6427876096865393
8,3,0.8660254037844386
8,4,0.984807753012208
8,5,0.984807753012208
8,6,0.8660254037844387
8,7,0.6427876096865395
8,8,0.3420201433256689
8,9,1.2246467991473532e-16
8,10,-0.34202014332566866
8,11,-0.6427876096865393
8,12,-0.8660254037844384
8,13,-0.9848077530122079
8,14,-0.9848077530122082
8,15,-0.8660254037844395
8,16,-0.6427876096865409
8,17,-0.3420201433256711
8,18,-2.9094646189298464e-15
8,19,0.3420201433256656
8,20,0.6427876096865365
8,21,0.8660254037844366
8,22,0.9848077530122072
8,23,0.9848077530122088
8,24,0.8660254037844409
8,25,0.642787609686543
8,26,0.3420201433256737
8,27,5.696464557944958e-15
8,28,-0.342020143325663
8,29,-0.6427876096865344
8,30,-0.8660254037844352
8,31,-0.9848077530122068
8,32,-0.9848077530122094
8,33,-0.8660254037844427
8,34,-0.6427876096865459
8,35,-0.34202014332567715
8,36,-9.371642916660193e-15
8,37,0.34202014332565955
8,38,0.6427876096865315
8,39,0.8660254037844334
8,40,0.9848077530122061
8,41,0.98480775301221
8,42,0.8660254037844446
8,43,0.6427876096865487
8,44,0.3420201433256806
8,45,1.304682127537543e-14
8,46,-0.3420201433256578
8,47,-0.64278760968653
8,48,-0.8660254037844324
8,49,-0.9848077530122058
8,50,-0.9848077530122104
8,51,-0.8660254037844455
8,52,-0.6427876096865501
8,53,-0.34202014332568237
8,54,-1.4945642794690415e-14
8,55,0.3420201433256543
8,56,0.6427876096865273
8,57,0.8660254037844306
8,58,0.9848077530122051
8,59,0.984807753012211
8,60,0.8660254037844474
8,61,0.642787609686553
8,62,0.34202014332568587
8,63,1.862082115340565e-14
8,64,-0.34202014332565084
8,65,-0.6427876096865245
8,66,-0.8660254037844287
8,67,-0.9848077530122046
8,68,-0.9848077530122117
8,69,-0.8660254037844491
8,70,-0.6427876096865558
8,71,-0.3420201433256893
8,72,-2.2295999512120887e-14
8,73,0.3420201433256474
8,74,0.6427876096865216
8,75,0.8660254037844269
8,76,0.9848077530122039
8,77,0.9848077530122122
8,78,0.866025403784451
8,79,0.6427876096865586
8,80,0.34202014332569275
8,81,2.5971177870836123e-14
8,82,-0.34202014332564395
8,83,-0.6427876096865188
8,84,-0.866025403784425
8,85,-0.9848077530122032
8,86,-0.9848077530122129
8,87,-0.8660254037844528
8,88,-0.6427876096865615
8,89,-0.3420201433256962
8,90,-2.964635622955136e-14
8,91,0.3420201433256405
8,92,0.6427876096865159
8,93,0.8660254037844232
8,94,0.9848077530122026
8,95,0.9848077530122136
8,96,0.8660254037844547
8,97,0.6427876096865642
8,98,0.3420201433256997
8,99,3.3321534588266595e-14
9,0,0.0
9,1,0.3420201433256687
9,2,0.6427876096865393
9,3,0.8660254037844386
9,4,0.984807753012208
9,5,0.984807753012208
9,6,0.8660254037844387
9,7,0.6427876096865395
9,8,0.3420201433256689
9,9,1.2246467991473532e-16
9,10,-0.34202014332566866
9,11,-0.6427876096865393
9,12,-0.8660254037844384
9,13,-0.9848077530122079
9,14,-0.9848077530122082
9,15,-0.8660254037844395
9,16,-0.6427876096865409
9,17,-0.3420201433256711
9,18,-2.9094646189298464e-15
9,19,0.3420201433256656
9,20,0.6427876096865365
9,21,0.8660254037844366
9,22,0.9848077530122072
9,23,0.9848077530122088
9,24,0.8660254037844409
9,25,0.642787609686543
9,26,0.3420201433256737
9,27,5.696464557944958e-15
9,28,-0.342020143325663
9,29,-0.6427876096865344
9,30,-0.8660254037844352
9,31,-0.9848077530122068
9,32,-0.9848077530122094
9,33,-0.8660254037844427
9,34,-0.6427876096865459
9,35,-0.34202014332567715
9,36,-9.371642916660193e-15
9,37,0.34202014332565955
9,38,0.6427876096865315
9,39,0.8660254037844334
9,40,0.9848077530122061
9,41,0.98480775301221
9,42,0.8660254037844446
9,43,0.6427876096865487
9,44,0.3420201433256806
9,45,1.304682127537543e-14
9,46,-0.3420201433256578
9,47,-0.64278760968653
9,48,-0.8660254037844324
9,49,-0.9848077530122058
9,50,-0.9848077530122104
9,51,-0.8660254037844455
9,52,-0.6427876096865501
9,53,-0.34202014332568237
9,54,-1.4945642794690415e-14
9,55,0.3420201433256543
9,56,0.6427876096865273
9,57,0.8660254037844306
9,58,0.9848077530122051
9,59,0.984807753012211
9,60,0.8660254037844474
9,61,0.642787609686553
9,62,0.34202014332568587
9,63,1.862082115340565e-14
9,64,-0.34202014332565084
9,65,-0.6427876096865245
9,66,-0.8660254037844287
9,67,-0.9848077530122046
9,68,-0.9848077530122117
9,69,-0.8660254037844491
9,70,-0.6427876096865558
9,71,-0.3420201433256893
9,72,-2.2295999512120887e-14
9,73,0.3420201433256474
9,74,0.6427876096865216
9,75,0.8660254037844269
9,76,0.9848077530122039
9,77,0.9848077530122122
9,78,0.866025403784451
9,79,0.6427876096865586
9,80,0.34202014332569275
9,81,2.5971177870836123e-14
9,82,-0.34202014332564395
9,83,-0.6427876096865188
9,84,-0.866025403784425
9,85,-0.9848077530122032
9,86,-0.9848077530122129
9,87,-0.8660254037844528
9,88,-0.6427876096865615
9,89,-0.3420201433256962
9,90,-2.964635622955136e-14
9,91,0.3420201433256405
9,92,0.6427876096865159
9,93,0.8660254037844232
9,94,0.9848077530122026
9,95,0.9848077530122136
9,96,0.8660254037844547
9,97,0.6427876096865642
9,98,0.3420201433256997
9,99,3.3321534588266595e-14
