x,y,z
3,35,-0.34202014332567715
3,36,-9.371642916660193e-15
3,37,0.34202014332565955
3,38,0.6427876096865315
3,39,0.8660254037844334
4,0,0.0
4,1,0.3420201433256687
4,2,0.6427876096865393
4,3,0.8660254037844386
4,4,0.984807753012208
4,5,0.984807753012208
4,6,0.8660254037844387
4,7,0.6427876096865395
4,8,0.3420201433256689
4,9,1.2246467991473532e-16
4,10,-0.34202014332566866
4,11,-0.6427876096865393
4,12,-0.8660254037844384
4,13,-0.9848077530122079
4,14,-0.9848077530122082
4,15,-0.8660254037844395
4,16,-0.6427876096865409
4,17,-0.3420201433256711
4,18,-2.9094646189298464e-15
4,19,0.3420201433256656
4,20,0.6427876096865365
4,21,0.8660254037844366
4,22,0.9848077530122072
4,23,0.9848077530122088
4,24,0.8660254037844409
4,25,0.642787609686543
4,26,0.3420201433256737
4,27,5.696464557944958e-15
4,28,-0.342020143325663
4,29,-0.6427876096865344
4,30,-0.8660254037844352
4,31,-0.9848077530122068
4,32,-0.9848077530122094
4,33,-0.8660254037844427
4,34,-0.6427876096865459
4,35,-0.34202014332567715
4,36,-9.371642916660193e-15
4,37,0.34202014332565955
4,38,0.6427876096865315
4,39,0.8660254037844334
5,0,0.0
5,1,0.3420201433256687
5,2,0.6427876096865393
5,3,0.8660254037844386
5,4,0.984807753012208
5,5,0.984807753012208
5,6,0.8660254037844387
5,7,0.6427876096865395
5,8,0.3420201433256689
5,9,1.2246467991473532e-16
5,10,-0.34202014332566866
5,11,-0.6427876096865393
5,12,-0.8660254037844384
5,13,-0.9848077530122079
5,14,-0.9848077530122082
5,15,-0.8660254037844395
5,16,-0.6427876096865409
5,17,-0.3420201433256711
5,18,-2.9094646189298464e-15
5,19,0.3420201433256656
5,20,0.6427876096865365
5,21,0.8660254037844366
5,22,0.9848077530122072
5,23,0.9848077530122088
5,24,0.8660254037844409
5,25,0.642787609686543
5,26,0.3420201433256737
5,27,5.696464557944958e-15
5,28,-0.342020143325663
5,29,-0.6427876096865344
5,30,-0.8660254037844352
5,31,-0.9848077530122068
5,32,-0.9848077530122094
5,33,-0.8660254037844427
5,34,-0.6427876096865459
5,35,-0.34202014332567715
5,36,-9.371642916660193e-15
5,37,0.34202014332565955
5,38,0.6427876096865315
5,39,0.8660254037844334
6,0,0.0
6,1,0.3420201433256687
6,2,0.6427876096865393
6,3,0.8660254037844386
6,4,0.984807753012208
6,5,0.984807753012208
6,6,0.8660254037844387
6,7,0.6427876096865395
6,8,0.3420201433256689
6,9,1.2246467991473532e-16
6,10,-0.34202014332566866
6,11,-0.6427876096865393
6,12,-0.8660254037844384
6,13,-0.9848077530122079
6,14,-0.9848077530122082
6,15,-0.8660254037844395
6,16,-0.6427876096865409
6,17,-0.3420201433256711
6,18,-2.9094646189298464e-15
6,19,0.3420201433256656
6,20,0.6427876096865365
6,21,0.8660254037844366
6,22,0.9848077530122072
6,23,0.9848077530122088
6,24,0.8660254037844409
6,25,0.642787609686543
6,26,0.3420201433256737
6,27,5.696464557944958e-15
6,28,-0.342020143325663
6,29,-0.6427876096865344
6,30,-0.8660254037844352
6,31,-0.9848077530122068
6,32,-0.9848077530122094
6,33,-0.8660254037844427
6,34,-0.6427876096865459
6,35,-0.34202014332567715
6,36,-9.371642916660193e-15
6,37,0.34202014332565955
6,38,0.6427876096865315
6,39,0.8660254037844334
7,0,0.0
7,1,0.3420201433256687
7,2,0.6427876096865393
7,3,0.8660254037844386
7,4,0.984807753012208
7,5,0.984807753012208
7,6,0.8660254037844387
7,7,0.6427876096865395
7,8,0.3420201433256689
7,9,1.2246467991473532e-16
7,10,-0.34202014332566866
7,11,-0.6427876096865393
7,12,-0.8660254037844384
7,13,-0.9848077530122079
7,14,-0.9848077530122082
7,15,-0.8660254037844395
7,16,-0.6427876096865409
7,17,-0.3420201433256711
7,18,-2.9094646189298464e-15
7,19,0.3420201433256656
7,20,0.6427876096865365
7,21,0.8660254037844366
7,22,0.9848077530122072
7,23,0.9848077530122088
7,24,0.8660254037844409
7,25,0.642787609686543
7,26,0.3420201433256737
7,27,5.696464557944958e-15
7,28,-0.342020143325663
7,29,-0.6427876096865344
7,30,-0.8660254037844352
7,31,-0.9848077530122068
7,32,-0.9848077530122094
7,33,-0.8660254037844427
7,34,-0.6427876096865459
7,35,-0.34202014332567715
7,36,-9.371642916660193e-15
7,37,0.34202014332565955
7,38,0.6427876096865315
7,39,0.8660254037844334
8,0,0.0
8,1,0.3420201433256687
8,2,0.6427876096865393
8,3,0.8660254037844386
8,4,0.984807753012208
8,5,0.984807753012208
8,6,0.8660254037844387
8,7,0.6427876096865395
8,8,0.3420201433256689
8,9,1.2246467991473532e-16
8,10,-0.34202014332566866
8,11,-0.6427876096865393
8,12,-0.8660254037844384
8,13,-0.9848077530122079
8,14,-0.9848077530122082
8,15,-0.8660254037844395
8,16,-0.6427876096865409
8,17,-0.3420201433256711
8,18,-2.9094646189298464e-15
8,19,0.3420201433256656
8,20,0.6427876096865365
8,21,0.8660254037844366
8,22,0.9848077530122072
8,23,0.9848077530122088
8,24,0.8660254037844409
8,25,0.642787609686543
8,26,0.3420201433256737
8,27,5.696464557944958e-15
8,28,-0.342020143325663
8,29,-0.6427876096865344
8,30,-0.8660254037844352
8,31,-0.9848077530122068
8,32,-0.9848077530122094
8,33,-0.8660254037844427
8,34,-0.6427876096865459
8,35,-0.34202014332567715
8,36,-9.371642916660193e-15
8,37,0.34202014332565955
8,38,0.6427876096865315
8,39,0.8660254037844334
9,0,0.0
9,1,0.3420201433256687
9,2,0.6427876096865393
9,3,0.8660254037844386
9,4,0.984807753012208
9,5,0.984807753012208
9,6,0.8660254037844387
9,7,0.6427876096865395
9,8,0.3420201433256689
9,9,1.2246467991473532e-16
9,10,-0.34202014332566866
9,11,-0.6427876096865393
9,12,-0.8660254037844384
9,13,-0.9848077530122079
9,14,-0.9848077530122082
9,15,-0.8660254037844395
9,16,-0.6427876096865409
9,17,-0.3420201433256711
9,18,-2.9094646189298464e-15
9,19,0.3420201433256656
9,20,0.6427876096865365
9,21,0.8660254037844366
9,22,0.9848077530122072
9,23,0.9848077530122088
9,24,0.8660254037844409
9,25,0.642787609686543
9,26,0.3420201433256737
9,27,5.696464557944958e-15
9,28,-0.342020143325663
9,29,-0.6427876096865344
9,30,-0.8660254037844352
9,31,-0.9848077530122068
9,32,-0.9848077530122094
9,33,-0.8660254037844427
9,34,-0.6427876096865459
9,35,-0.34202014332567715
9,36,-9.371642916660193e-15
9,37,0.34202014332565955
9,38,0.6427876096865315
9,39,0.8660254037844334
